yyyy-mm-dd,team1,team2,score1,score2
2020-05-10,CLOUD9,LIQUID,2,1
2020-05-09,FURIA,LIQUID,2,0
2020-05-09,FNATIC,NIP,1,2
2020-05-08,GODSENT,MOUSESPORTS,2,0
2020-05-07,LIQUID,100 THIEVES,2,0
2020-05-05,FAZE,GODSENT,2,0
2020-05-03,MIBR,FURIA,0,2
2020-05-03,MOUSESPORTS,G2,2,1
2020-05-03,VIRTUS.PRO,NATUS VINCERE,2,0
2020-05-02,FNATIC,VITALITY,1,2
2020-05-02,FORZE,SPIRIT,0,2
2020-05-01,LIQUID,FURIA,0,2
2020-05-01,MOUSESPORTS,FAZE,0,2
2020-04-30,NIP,ASTRALIS,1,2
2020-04-28,ASTRALIS,VITALITY,2,0
2020-04-26,G2,FAZE,0,2
2020-04-25,LIQUID,MIBR,2,0
2020-04-25,ASTRALIS,FNATIC,1,2
2020-04-24,EVIL GENIUSES,100 THIEVES,1,2
2020-04-23,GODSENT,G2,0,2
2020-04-22,VITALITY,NIP,1,2
2020-04-20,SPIRIT,FORZE,2,0
2020-04-19,FORZE,OG,2,1
2020-04-19,MIBR,MAD LIONS,1,2
2020-04-19,VIRTUS.PRO,FORZE,1,2
2020-04-18,FORZE,GODSENT,1,2
2020-04-14,MAD LIONS,MIBR,1,2
2020-04-12,LIQUID,EVIL GENIUSES,3,0
2020-04-12,FNATIC,MOUSESPORTS,3,2
2020-04-11,FURIA,EVIL GENIUSES,0,2
2020-04-11,ASTRALIS,MOUSESPORTS,1,2
2020-04-11,BIG,VIRTUS.PRO,2,0
2020-04-10,LIQUID,EVIL GENIUSES,2,0
2020-04-09,FURIA,MIBR,2,0
2020-04-09,NATUS VINCERE,FNATIC,0,2
2020-04-09,FAZE,OG,2,0
2020-04-09,ASTRALIS,MOUSESPORTS,2,0
2020-04-08,ASTRALIS,OG,2,0
2020-04-08,FAZE,NATUS VINCERE,1,2
2020-04-08,MOUSESPORTS,FNATIC,0,2
2020-04-07,FAZE,ASTRALIS,0,2
2020-04-07,MOUSESPORTS,NATUS VINCERE,2,0
2020-04-07,OG,FNATIC,2,1
2020-04-06,FAZE,MOUSESPORTS,1,2
2020-04-06,NATUS VINCERE,OG,2,1
2020-04-06,ASTRALIS,FNATIC,1,2
2020-04-05,MOUSESPORTS,OG,2,0
2020-04-05,ASTRALIS,NATUS VINCERE,1,2
2020-04-05,FAZE,FNATIC,1,2
2020-04-04,VITALITY,OG,1,2
2020-04-04,FNATIC,NIP,2,1
2020-04-03,LIQUID,EVIL GENIUSES,2,1
2020-04-03,100 THIEVES,FURIA,1,2
2020-04-03,MOUSESPORTS,G2,2,0
2020-04-03,FAZE,OG,2,0
2020-04-02,VIRTUS.PRO,OG,2,1
2020-04-01,EVIL GENIUSES,FURIA,2,1
2020-04-01,G2,VIRTUS.PRO,2,0
2020-03-31,MOUSESPORTS,VIRTUS.PRO,2,0
2020-03-31,G2,OG,0,2
2020-03-30,FAZE,VIRTUS.PRO,2,0
2020-03-29,LIQUID,FURIA,1,2
2020-03-29,G2,FAZE,2,1
2020-03-29,MOUSESPORTS,OG,1,2
2020-03-28,LIQUID,100 THIEVES,2,0
2020-03-28,MOUSESPORTS,FAZE,2,1
2020-03-27,EVIL GENIUSES,100 THIEVES,1,2
2020-03-24,ASTRALIS,VITALITY,2,1
2020-03-24,NATUS VINCERE,FNATIC,2,0
2020-03-23,NATUS VINCERE,COMPLEXITY,2,1
2020-03-23,MAD LIONS,C0NTACT,2,0
2020-03-22,VITALITY,NIP,2,0
2020-03-21,BIG,COMPLEXITY,1,2
2020-03-20,NIP,GODSENT,2,0
2020-03-19,FNATIC,COMPLEXITY,2,0
2020-03-19,NATUS VINCERE,BIG,0,2
2020-03-18,ASTRALIS,GODSENT,2,0
2020-03-17,FNATIC,BIG,1,2
2020-03-16,ASTRALIS,NIP,0,2
2020-03-08,GODSENT,OG,2,1
2020-03-07,COMPLEXITY,GODSENT,2,0
2020-03-01,G2,NATUS VINCERE,0,3
2020-02-29,NATUS VINCERE,ASTRALIS,2,0
2020-02-29,FNATIC,G2,1,2
2020-02-28,NATUS VINCERE,LIQUID,2,0
2020-02-28,FNATIC,100 THIEVES,2,0
2020-02-27,100 THIEVES,MOUSESPORTS,2,1
2020-02-27,NATUS VINCERE,FAZE,2,1
2020-02-27,G2,LIQUID,2,0
2020-02-27,ASTRALIS,FNATIC,2,0
2020-02-27,100 THIEVES,EVIL GENIUSES,2,1
2020-02-27,MAD LIONS,MOUSESPORTS,0,2
2020-02-26,LIQUID,EVIL GENIUSES,2,1
2020-02-26,VITALITY,FAZE,1,2
2020-02-26,G2,MOUSESPORTS,2,1
2020-02-26,NIP,NATUS VINCERE,0,2
2020-02-26,VIRTUS.PRO,MAD LIONS,1,2
2020-02-25,NATUS VINCERE,FNATIC,1,2
2020-02-25,VITALITY,ASTRALIS,0,2
2020-02-25,MAD LIONS,EVIL GENIUSES,1,2
2020-02-25,LIQUID,VIRTUS.PRO,2,0
2020-02-24,100 THIEVES,G2,0,2
2020-02-24,NATUS VINCERE,FAZE,2,1
2020-02-24,NIP,VITALITY,0,2
2020-02-24,ASTRALIS,CLOUD9,2,0
2020-02-23,ENCE,MIBR,1,2
2020-02-15,100 THIEVES,EVIL GENIUSES,0,2
2020-02-14,100 THIEVES,G2,0,2
2020-02-09,NATUS VINCERE,VITALITY,2,0
2020-02-08,NATUS VINCERE,ASTRALIS,2,1
2020-02-07,NATUS VINCERE,VITALITY,0,2
2020-02-06,MOUSESPORTS,NATUS VINCERE,3,1
2020-02-05,MOUSESPORTS,MAD LIONS,2,1
2020-02-02,FAZE,LIQUID,2,0
2020-02-02,NIP,LIQUID,0,2
2020-02-02,HEROIC,MAD LIONS,0,2
2020-02-02,VIRTUS.PRO,MOUSESPORTS,0,2
2020-02-01,FAZE,LIQUID,2,0
2020-02-01,NIP,MIBR,2,1
2020-02-01,MOUSESPORTS,MAD LIONS,2,0
2020-02-01,HEROIC,VIRTUS.PRO,0,2
2020-01-31,LIQUID,MIBR,2,0
2020-01-31,FAZE,NIP,2,0
2020-01-25,VIRTUS.PRO,CLOUD9,0,2
2020-01-24,HEROIC,MAD LIONS,10,16
2020-01-19,HEROIC,FORZE,0,2
2020-01-19,CR4ZY,FORZE,0,2
2020-01-10,CLOUD9,MIBR,3,1
